#t	fxm	fym	fzm	fzp
 14.7615954506	  0.9084772863	  0.0000000000	  0.0000000000	  0.0000000000
 14.7686449231	  0.9988496055	  0.0000000000	  0.0000000000	  0.0000000000
 14.7756943956	  0.9316136570	  0.3633658056	  0.0000000000	  0.0000000000
 14.7827438682	  0.7162191249	  0.6974713630	  0.0000000000	  0.0000000000
 14.7897933407	  0.3864576821	  0.9206493895	  0.0000000000	  0.0000000000
 14.7968428132	  0.0000000000	  0.9962236748	  0.0000000000	  0.0000000000
 14.8038922857	  0.0000000000	  0.9115095220	  0.0000000000	  0.1179420543
 14.8109417582	  0.0000000000	  0.6802127985	  0.0000000000	  0.1489599463
 14.8179912307	  0.0000000000	  0.3403892170	  0.0000000000	  0.1796856442
 14.8250407033	  0.0000000000	  0.0000000000	  0.0000000000	  0.2100588776
 14.8320901758	  0.0000000000	  0.0000000000	  0.0000000000	  0.2400200675
 14.8391396483	  0.0000000000	  0.0000000000	  0.0000000000	  0.2695104433
 14.8461891208	  0.0000000000	  0.0000000000	  0.0000000000	  0.2984721577
 14.8532385933	  0.1116064981	  0.0000000000	  0.0000000000	  0.3268484006
 14.8602880658	  0.4729653838	  0.0000000000	  0.0000000000	  0.3545835101
 14.8673375384	  0.7483859936	  0.0000000000	  0.0000000000	  0.3816230822
 14.8743870109	  0.8924474169	  0.0000000000	  0.0000000000	  0.4079140771
 14.8814364834	  0.8826588112	  0.1818614730	  0.0000000000	  0.4334049233
 14.8884859559	  0.7232322395	  0.5168455655	  0.0000000000	  0.4580456191
 14.8955354284	  0.4441838168	  0.7553682702	  0.0000000000	  0.4817878301
 14.9025849010	  0.0959149378	  0.8580176677	  0.0000000000	  0.5045849845
 14.9096343735	  0.0000000000	  0.8095861919	  0.0000000000	  0.5263923643
 14.9166838460	  0.0000000000	  0.6215333622	  0.0000000000	  0.5471671931
 14.9237333185	  0.0000000000	  0.3297191197	  0.0000000000	  0.5668687196
 14.9307827910	  0.0000000000	  0.0000000000	  0.0000000000	  0.5854582981
 14.9378322635	  0.0000000000	  0.0000000000	  0.0000000000	  0.6028994641
 14.9448817361	  0.0000000000	  0.0000000000	  0.0000000000	  0.6191580055
 14.9519312086	  0.0000000000	  0.0000000000	  0.0000000000	  0.6342020303
 14.9589806811	  0.1280801651	  0.0000000000	  0.0000000000	  0.6480020287
 14.9660301536	  0.4267270566	  0.0000000000	  0.0000000000	  0.6605309311
 14.9730796261	  0.6394873527	  0.0000000000	  0.0000000000	  0.6717641614
 14.9801290986	  0.7286718986	  0.0000000000	  0.0000000000	  0.6816796848
 14.9871785712	  0.6796970274	  0.2481043601	  0.0000000000	  0.6902580514
 14.9942280437	  0.5035737986	  0.5098349570	  0.0000000000	  0.6974824342
 15.0012775162	  0.2347104118	  0.6709886354	  0.0000000000	  0.7033386622
 15.0083269887	  0.0000000000	  0.7023450117	  0.0000000000	  0.7078152480
 15.0153764612	  0.0000000000	  0.5990058732	  0.0000000000	  0.7109034105
 15.0224259337	  0.0000000000	  0.3812066266	  0.0000000000	  0.7125970921
 15.0294754063	  0.0000000000	  0.0905031647	  0.0000000000	  0.7128929706
 15.0365248788	  0.0000000000	  0.0000000000	  0.0000000000	  0.7117904655
 15.0435743513	  0.0000000000	  0.0000000000	  0.0000000000	  0.7092917394
 15.0506238238	  0.0000000000	  0.0000000000	  0.0000000000	  0.7054016938
 15.0576732963	  0.0000000000	  0.0000000000	  0.0000000000	  0.7001279593
 15.0647227688	  0.3570820732	  0.0000000000	  0.0000000000	  0.6934808806
 15.0717722414	  0.5961962771	  0.0000000000	  0.0000000000	  0.6854734963
 15.0788217139	  0.7259215964	  0.0000000000	  0.0000000000	  0.6761215135
 15.0858711864	  0.7202111916	  0.1961659634	  0.0000000000	  0.6654432766
 15.0929206589	  0.5778890224	  0.4889117066	  0.0000000000	  0.6534597316
 15.0999701314	  0.3230716702	  0.6969762157	  0.0000000000	  0.6401943851
 15.1070196039	  0.0000000000	  0.7800846394	  0.0000000000	  0.6256732578
 15.1140690765	  0.0000000000	  0.7203799640	  0.0000000000	  0.6099248337
 15.1211185490	  0.0000000000	  0.5259043975	  0.0000000000	  0.5929800044
 15.1281680215	  0.0000000000	  0.2293990634	  0.0000000000	  0.5748720083
 15.1352174940	  0.0000000000	  0.0000000000	  0.0000000000	  0.5556363653
 15.1422669665	  0.0000000000	  0.0000000000	  0.0000000000	  0.5353108072
 15.1493164390	  0.0000000000	  0.0000000000	  0.0000000000	  0.5139352040
 15.1563659116	  0.0000000000	  0.0000000000	  0.0000000000	  0.4915514851
 15.1634153841	  0.2252461968	  0.0000000000	  0.0000000000	  0.4682035576
 15.1704648566	  0.5603999238	  0.0000000000	  0.0000000000	  0.4439372200
 15.1775143291	  0.8060156056	  0.0000000000	  0.0000000000	  0.4188000721
 15.1845638016	  0.9177482013	  0.0000000000	  0.0000000000	  0.3928414221
 15.1916132741	  0.8740900250	  0.3192624204	  0.0000000000	  0.3661121893
 15.1986627467	  0.6802513786	  0.6500493918	  0.0000000000	  0.3386648049
 15.2057122192	  0.3673803341	  0.8766917684	  0.0000000000	  0.3105531086
 15.2127616917	  0.0000000000	  0.9593792733	  0.0000000000	  0.2818322432
 15.2198111642	  0.0000000000	  0.8826152783	  0.0000000000	  0.2525585465
